food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
30027.0,"Cookie, Royale",1 COOKIE,260.0,135,15g,8g,0g,25mg,160mg,2g,32g,2g,21g,2%,6%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Peanuts, Wheat, Soybeans, Gluten","soy, wheat, egg, milk, peanuts, ","ROYALE COOKIE (semi-sweet chocolate chips (sugar, chocolate liquor, cocoa butter, milkfat, soy  lecithin, natural flavors), enriched wheat flour (bleached and  unbleached wheat flour, niacin, reduced iron, thiamine mononitrate,  riboflavin and folic acid), coconut, butter, macadamia nuts, brown sugar, sugar, eggs  (pasteurized), water, invert sugar, modified food starch, salt, vanilla,  soy lecithin, baking soda, guar gum contains egg milk soy macadamia nuts, wheat *may contain trace amounts of other treenuts and peanuts.)"
30028.0,"Cookie, White Choc Macad. Nut",1 COOKIE,260.0,126,14g,7g,0g,25mg,180mg,2g,33g,1g,22g,4%,6%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Peanuts, Wheat, Soybeans, Gluten","milk, soy, wheat, egg, peanuts, ","WHITE CHOC MACAD. NUT COOKIE (white confectionery chunks (sugar, palm kernel oil, nonfat  milk powder, whey powder, palm oil, soy lecithin, vanilla), enriched wheat flour (bleached and unbleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), butter, brown sugar, sugar, macadamia nuts, eggs (pasteurized), water, invert sugar, modified food starch, salt, vanilla, soy lecithin, baking soda, guar gum contains egg, milk, soy, macadamia nuts, wheat *may contain trace amounts of other treenuts and peanuts.)"
30029.0,"Cake, Tiramisu*",1 PIECE,353.0,188,20.9g,10.8g,0.7g,68.4mg,259.2mg,3.6g,37.4g,0g,23.8g,6%,7%,7%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, cheese, milk, soy, egg, wheat, ","TIRAMISU CAKE (sugar, enriched bleached flour {wheat flour, niacin, iron,  thiamin mononitrate, riboflavin, folic acid], cream, cream cheese  (pasteurized milk and cream, cheese culture, salt, carob bean gum), skim milk, vegetable oil (soybean, canola, palm kernel, coconut, palm and/or cottonseed oils), water, eggs, mascarpone cheese (pasteurized milk and cream), high fructose corn syrup, corn syrup. contains 2% or less of each of the following: modified corn starch,  concentrated liquid coffee (liquid coffee extract), leavening (sodium  aluminum phosphate, baking soda, monocalcium phosphate), natural and artificial flavors, corn starch, salt, guar gum, cocoa processed with alkali, mono- and diglycerides, propylene glycol mono- and diesters of fats and fatty acids, natural cocoa extract, soy lecithin, xanthan gum, colored with (turmeric and annatto extracts, beta carotene), sodium caseinate, chocolate, cream of tartar, lactylic esters of fatty acids, dried egg whites, dextrose, polysorbate 60, sorbitan monostearate, phosphoric acid, potassium sorbate and sodium propionate (preservatives), soy flour contains: milk, wheat, eggs, soy)"
30030.0,Cheese Danish*,1 DANISH,430.0,189,21g,11g,0.5g,30mg,460mg,7g,52g,2g,24g,6%,10%,20%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cheese, wheat, milk, cream, soy, ","CHEESE DANISH (enriched flour (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), neufchatel cheese  (pasteurized milk and cream, cheese culture, salt, carob bean gum),  sugar, margarine [palm oil, soybean oil, water, salt, mono and  diglycerides, soy lecithin, sodium benzoate and citric acid  (preservatives), artificial flavor, beta carotene (color), vitamin a  palmitate], eggs, high fructose corn syrup. contains 2% or less of each  of the following: corn syrup, mono and diglycerides, vegetable oil  (palm, soybean and/or cottonseed oils), water, modified corn starch,  yeast, dextrin, lemon juice (water, concentrated lemon juice), salt,  vanillin (artificial flavor), corn starch, cellulose gel, lipolyzed  butter oil, wheat starch, calcium proprionate and potassium sorbate  (preservatives), casein, lactic acid, agar, dextrose, soy lecithin,  baking soda, enzyme, sulfiting agents, soy flour. contains: wheat, milk, soy and eggs )"
30031.0,"Crumb Cake, Apple Caramel",1 EACH,670.0,334,37g,18g,0g,80mg,460mg,9g,83g,2g,3g,10%,25%,15%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten","wheat, milk, soy, ","APPLE CARAMEL CRUMB CAKE  (wheat flour (bleached & enriched with niacin, iron, thiamine mononitrate, riboflavin, folic acid), palm oil, sugar, pasteurized whole eggs, brown sugar, apples, caramel (corn syrup, sweetened condensed milk, coconut oil, sugar, glyceryl monostearate, salt, lecithin, artificial vanilla flavoring), vegetable oil blend([soybean, palm & olive oils], water, salt, milk, mono & diglycerides, soy lecithin, sodium benzoate, natural and artificial flavors, vitamin A palmitate, beta carotene for color), water, butter, invert sugar, corn syrup, corn starch, natural & artificial butter flavor, salt, non fat milk powder, baking powder, cinnamon, emulsifier (monoglycerides, citric acid))"
30032.0,"Crumb Cake, Butter",1 EACH,360.0,180,20g,8g,0g,40mg,270mg,4g,43g,1g,20g,6%,10%,8%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, milk, soy, ","CRUMB CAKE (wheat flour (enriched with niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, margarine (partially hydrogenated soybean oil, water, salt, milk powder, soy lecithin, mono & diglycerides, potassium sorbate, beta carotene for color, artificial flavor, vitamin A palmitate), palm oil, wheat flour (bleached, enriched with niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), pasteurized whole eggs, brown sugar, water, butter, invert sugar, corn syrup, corn starch, vanilla extract, non fat milk powder, baking powder, salt, cinnamon, emulsifier (monoglycerides, citric acid))"
30033.0,"Crumb Cake, Raspberry",1 EACH,670.0,334,37g,18g,0g,80mg,420mg,8g,80g,2g,42g,10%,20%,15%,8%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, milk, soy, ","RASPBERRY CRUMB CAKE (wheat flour (bleached & enriched with niacin, iron, thiamine mononitrate, riboflavin, folic acid), palm oil, sugar, raspberry filling (high fructose corn syrup, water, raspberries, sugar, modified food starch, citric acid, gellan gum, artificial flavor, sodium benzoate, potassium sorbate, sodium citrate, FD&C red #40), pasteurized whole eggs, brown sugar, vegetable oil blend ([soybean, palm & olive oils]. water, salt, milk, mono & diglycerides. soy lecithin, sodium benzoate, natural & artificial flavors, vitamin A palmitate, beta carotene for color), water, butter, invert sugar, corn syrup, corn starch, natural & artificial vanilla flavors, salt, non fat milk powder, baking powder, cinnamon, emulsifier (monoglycerides, citric acid))"
30034.0,"Crumb Cake, Triple Chocolate",1 EACH,730.0,415,46g,20g,0g,75mg,510mg,9g,78g,3g,35g,8%,20%,35%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, milk, soy, cream, ","TRIPLE CHOCOLATE CRUMB CAKE (wheat flour (bleached & enriched with niacin, iron, thiamin mononitrate, riboflavin, folic acid), sugar, vegetable oil blend ([soybean, palm & olive oils], water, salt, milk, mono & diglycerides, soy lecithin, sodium benzoate, natural & artificial flavors, vitamin A palmitate, beta carotene for color), palm oil, pasteurized whole eggs, chocolate (partially hydrogenated vegetable shortening [may contain soybean and/or cottonseed oil], cocoa, chocolate liquor, salt, lecithin, artificial flavor), water, butter, cocoa powder, sour cream (cultured pasteurized milk, cream, enzymes), invert sugar, corn starch, salt, non fat milk powder, baking powder, cinnamon, emulsifier (monoglycerides, citric acid))"
30035.0,"Roll, Cinnamon*",1 ROLL,670.0,271,30g,12g,0g,25mg,250.1mg,11g,88g,4g,32g,8%,25%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, milk, egg, ","CINNAMON ROLL DOUGH (enriched flour (wheat flour, malted barley flour, niacin, iron, thiamin  mononitrate, riboflavin, folic acid), water, palm, canola and soybean  oil, sugar, high fructose corn syrup, yeast, eggs, cinnamon, contains 2%  or less of: nonfat milk, corn syrup, molasses, modified potato starch,  salt, monoglycerides, modified tapioca starch, datem, sodium stearoyl  lactylate, natural and artificial flavor, ascorbic acid, tbhq and alpha  tocopherol (preservatives), artificial color, azodicarbonamide. contains  wheat, egg and milk ingredients.)"
30036.0,"Scone, Blueberry *",1 SCONE,388.0,171,19g,11g,0g,120mg,540mg,7g,47.7g,2g,11.7g,20%,15%,0%,2%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Gluten","wheat, cream, ","BLUEBERRY SCONE (wheat flour all purpose (unbleahced, unbromated, enriched malted barley  flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), cream  fluid heavy, eggs whole, butter, blueberries, raw, sugar granulated,  baking powder, salt.), COARSE SUGAR"
30037.0,"Scone, Cinnamon *",1 SCONE,430.0,198,22g,15g,0g,115mg,470mg,8g,50g,1g,18g,20%,15%,8%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, cream, milk, soy, ","CINNAMON SCONE (wheat flour (bleached and enriched with niacin, iron, thiamin mononitrate, riboflavin, folic acid), cream (milk), cinnamon chips (sugar, palm oil, non fat dry milk, soy lecithin), pasteurized whole eggs, butter, sugar,  baking powder, salt. contains eggs, milk, wheat)"
30038.0,Brownie for Sundaes*,1 BAR,427.0,212,23.5g,10.7g,0g,114mg,150.5mg,5.3g,52.4g,2.9g,36.6g,4%,14%,3%,0%,breakfast & lunch & dinner,Deets,"Eggs, Wheat, Soybeans, Gluten","egg, wheat, soy, gluten, ","Brownie w/o Nuts or Icing* (SUGAR (sugar), EGG MIX (whole eggs, egg yolks, dextrin, salt, cellulose gum, propylene glycol.), TRANSFAT FREE SHORTENING (palm oil), CAKE FLOUR (bleached wheat flour, iron, niacin, thiamin mononitrate, riboflavin, folic acid ), COCOA (cocoa, silicon dioxide (free-flow agent). ), CORN SYRUP (corn syrup, high fructose corn syrup, water, salt, natural and artificial vanilla flavor), PAN GREASE (soy oil, corn flour, vegetable shortening (partially hydrogenated  soybean, cotttonseed, and or canola oil), mono-diglycerides. contains 2%  or less of: soya lecithin, bht (an antioxidant) ), VANILLA FLAVORING (water, caramel color (gluten free), vanillin, ethyl vanillin and 0.1% potassium sorbate (added as a preservative).), NUMOLINE SYRUP (invert sugar.), BAKING POWDER (baking soda (for leavening), cornstarch, sodium aluminum sulfate (for leavening), calcium sulfate, monocalcium phosphate (for leavening). ), SALT (salt, sodium silicoaluminate. ))"
30039.0,Brownie w/o Nuts or Icing*,1 BROWNIE,20491.0,10168,1127.3g,513.1g,0g,5472.3mg,7225mg,253.7g,2514.2g,140.6g,1759.1g,186%,661%,151%,0%,breakfast & lunch & dinner,Deets,"Eggs, Wheat, Soybeans, Gluten","egg, wheat, soy, gluten, ","Brownie w/o Nuts or Icing* (Brownie w/o Nuts or Icing* (SUGAR (sugar), EGG MIX (whole eggs, egg yolks, dextrin, salt, cellulose gum, propylene glycol.), TRANSFAT FREE SHORTENING (palm oil), CAKE FLOUR (bleached wheat flour, iron, niacin, thiamin mononitrate, riboflavin, folic acid ), COCOA (cocoa, silicon dioxide (free-flow agent). ), CORN SYRUP (corn syrup, high fructose corn syrup, water, salt, natural and artificial vanilla flavor), PAN GREASE (soy oil, corn flour, vegetable shortening (partially hydrogenated  soybean, cotttonseed, and or canola oil), mono-diglycerides. contains 2%  or less of: soya lecithin, bht (an antioxidant) ), VANILLA FLAVORING (water, caramel color (gluten free), vanillin, ethyl vanillin and 0.1% potassium sorbate (added as a preservative).), NUMOLINE SYRUP (invert sugar.), BAKING POWDER (baking soda (for leavening), cornstarch, sodium aluminum sulfate (for leavening), calcium sulfate, monocalcium phosphate (for leavening). ), SALT (salt, sodium silicoaluminate. )))"
30040.0,"Cookie, Chocolate Chip for Sundae*",1 COOKIE,15.0,7,0.7g,0.4g,0g,1.2mg,10.2mg,0.2g,2g,0.1g,1.1g,0%,1%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","milk, soy, wheat, egg, cream, ","Toll House Chocolate Chip Cookie* (Chocolate Chip Cookies (CHOCOLATE CHIPS (semi sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy  lecithin, vanillin, artificial flavor, and milk).), SUGAR (sugar), ULTRAGRAIN FLOUR BLEND (ultragrain whole wheat flour, wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.  contains: wheat), PASTRY FLOUR (enriched flour (wheat flour, niacin, iron, thiamine, mononitrate, riboflavin, folic  acid.), TRANSFAT FREE BAKERY MARGARINE (palm oil, water, salt, mono- and diglycerides, artificial butter flavor,   colored with annatto, calcium disodium EDTA added as a preservative,  vitamin a palmitate added.), BROWN SUGAR (SUGAR, CANE SYRUPS), TRANSFAT FREE SHORTENING (palm oil), EGG MIX (whole eggs, egg yolks, dextrin, salt, cellulose gum, propylene glycol.), NUMOLINE SYRUP (invert sugar.), BAKING SODA (sodium bicarbonate), CREAM OF TARTAR (potassium, acid, salt, uf tartaric acid ), SALT (salt, sodium silicoaluminate. )))"
30041.0,Fresh Banana**,1 BANANA,139.0,5,0.5g,0.2g,0g,0mg,1.6mg,1.7g,35.6g,4.1g,19.1g,1%,2%,2%,23%,breakfast & lunch & dinner,Deets,,None,BANANAS
30042.0,Hot Fudge Sauce*,2 OZ,246.0,74,8.2g,6.2g,0g,0mg,164.3mg,0g,41.1g,2.1g,26.7g,8%,8%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts","milk, ","HOT FUDGE (corn syrup, nonfat milk, sugar, hydrogenated cocunut oil, high fructose corn syrup, cocoa (processed with alkali), contains less than 2% of the following: whey, propylene glycol, sodium alginate, salt, disodium phosphate, whey protein concentrate, potassium sorbate (preservative), mono- and diglycerides, xanthan gum, artificial flavors, natural flavors.  contains: milk)"
30043.0,"Ice Cream, Butter Pecan *",1 SCOOP,160.0,81,9g,4g,0g,20mg,100mg,2g,16g,0g,13g,6%,0%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans","cream, milk, soy, ","BUTTER PECAN ICE CREAM (skim milk, cream, sugar, roasted pecans (pecans, coconut oil, butter [cream, salt], salt), corn syrup, whey, molasses, natural flavor, brown sugar, salt, acacia gum, butter (cream, salt), carrageenan, guar gum, soy lecithin, carob bean gum, xanthan gum. contains milk, pecan, and soy ingredients)"
30044.0,"Ice Cream, Chocolate *",1 SCOOP,140.0,63,7g,4g,0g,25mg,35mg,3g,17g,1g,15g,6%,4%,4%,0%,breakfast & lunch & dinner,Deets,Milk,"cream, milk, ","CHOCOLATE ICE CREAM (skim milk, cream, sugar, cocoa processed with alkali (dutched cocoa), whey, molasses, acacia gum, guar gum, carob bean gum, carrageenan, xanthan gum contains milk ingredients)"
30045.0,"Ice Cream, Classic Vanilla Bean*",1 SCOOP,140.0,63,7g,4g,0g,25mg,35mg,2g,16g,0g,13g,6%,0%,4%,0%,breakfast & lunch & dinner,Deets,Milk,"cream, milk, ","VANILLA BEAN ICE CREAM (skim milk, cream, sugar, corn syrup, whey, molasses, acacia gum, guar gum, ground vanilla beans, natural flavors (with vanilla extract), carob bean gum, carrageenan, xanthan gum. contains: milk ingredients)"
30046.0,"Ice Cream, Cookie Dough*",1 SCOOP,170.0,72,8g,5g,0g,20mg,55mg,2g,21g,0g,16g,6%,0%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, ","COOKIE DOUGH ICE CREAM (cream, skim milk, cookie dough [wheat flour, brown sugar, sugar,  butter, water, soybean oil, chocolate chips (sugar, chocolate, cocoa butter, soy lecithin, vanilla extract), corn starch, molasses, salt, natural flavor, soy lecithin, baking soda], sugar, chocolaty chips [sugar, coconut oil, cocoa processed with alkali, fractionated palm kernel oil, cocoa, soy lecithin, salt, natural flavor], corn syrup, whey, molasses, acacia gum, natural flavor, guar gum, annatto color, carob bean gum, carrageenan, xanthan gum contains: milk, wheat, and soy ingredients)"
30048.0,"Ice Cream, Espresso Chip*",1 SCOOP,262.0,126,14g,8.7g,0g,34.9mg,87.2mg,3.5g,31.4g,0g,26.2g,10%,0%,7%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","cream, milk, soy, ","ESPRESSO CHIP ICE CREAM (skim milk, cream, sugar, chocolaty espresso chips (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated coconut oil, cocoa, coffee, salt, soy lecithin, natural flavor), corn syrup, whey, coffee, molasses, acacia gun, caramel color, guar gum, carob bean gum, carrageenan, xanthan gum. )"
30049.0,"Ice Cream, Fudge Tracks*",1 SCOOP,160.0,72,8g,5g,0g,20mg,40mg,3g,19g,0g,16g,6%,0%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Peanuts, Soybeans, Gluten","cream, milk, soy, peanuts, ","FUDGE TRACKS ICE CREAM (cream, skim milk, sugar, fudge swirl (sugar, skim milk, corn syrup, water, cream, cocoa  processed with alkali, palm oil, bitter chocolate, modified tapioca starch, potassium sorbate, sodium alginate, citric acid), peanut butter cups [chocolaty coating (sugar, coconut oil, cocoa processed with alkali,  nonfat milk, whole milk,  soy lecithin, natural  flavor), peanut butter (peanuts, salt)], corn syrup, whey, molasses, acacia gum, natural flavor, guar gum, annatto color, carob bean gum, carrageenan, xanthan gum. contains: milk, peanut, and soy ingredients)"
30050.0,"Ice Cream, Peanut Butter Cup*",1 SCOOP,190.0,108,12g,5g,0g,20mg,95mg,4g,17g,0g,14g,6%,2%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Peanuts, Soybeans, Gluten","cream, milk, soy, peanuts, ","PEANUT BUTTER CUP ICE CREAM (skim milk, cream, sugar, peanut butter swirl (peanut butter, sugar, peanut oil, salt, partially hydrogenated palm oil), peanut butter cups [chocolaty coating (sugar, coconut oil, cocoa processed with alkali, nonfat milk, whole milk, soy lecithin, natural flavor), peanut butter (peanuts, salt)], peanut butter, corn syrup, whey, molasses, peanut oil, caramel color, acacia gum, salt, guar gum, partially hydrogenated palm oil, carob bean oil, carrageenan, xanthan gum, gum arabic, turmeric extract color, beta carotene color, isomalt, modified corn starch, corn starch, ascorbic acid (vitamin c) contains: milk, peanut, and soy ingredients)"
30051.0,"Ice Cream, Rocky Road*",1 SCOOP,160.0,72,8g,4g,0g,20mg,35mg,3g,19g,1g,14g,6%,4%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans","cream, milk, ","ROCKY ROAD ICE CREAM (skim milk, cream, sugar, corn syrup, miniature marshmallows (corn syrup, sugar, modified corn starch, gelatin), roasted almonds (almonds, partially hydrogenated soybean oil), cocoa processed with alkali (dutched cocoa), whey, molasses, acacia gum, guar gum, carrageenan, carob, bean gum, xanthan gum )"
30052.0,"Ice Cream, Strawberry Cheesecake*",1 SCOOP,150.0,63,7g,4g,0g,25mg,50mg,2g,20g,0g,16g,6%,0%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, milk, cheese, wheat, egg, ","STRAWB. CHEESECAKE ICE CREAM (skim milk, cream, sugar, cheesecake pieces (cream cheese [pasteurized milk and cream, cheese culture, salt, carob bean gum, guar gum, xanthan gum], sugar, graham meal [enriched wheat flour {wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid}, high fructose corn syrup, graham flour, hydrogenated soybean oil, hydrogenated cottonseed oil, baking soda, salt, honey], eggs, corn starch, butter [cream, salt], sweetened lemon zest [lemon peel, sugar, lemon oil], natural flavor, guar gum), strawberry variegate (corn syrup, strawberries, sugar, water, modified strawberry seeds, concentrated beet juice color), corn syrup, whey, molasses, baker's cheese powder (nonfat milk solids, lactic acid cultures), buttermilk powder, acacia gum, lactic acid, natural flavor, guar gum, carob bean gum, annatto color, carrageenanan, xanthan gum. contains milk, wheat, and egg ingredients )"
30053.0,"Ice Cream, Strawberry*",1 SCOOP,120.0,45,5g,3g,0g,20mg,30mg,2g,16g,0g,14g,6%,0%,4%,6%,breakfast & lunch & dinner,Deets,"Milk, Gluten","cream, milk, ","STRAWBERRY ICE CREAM (skim milk, cream, sugar, strawberries, corn syrup, strawberry puree, guar gum,  carob bean gum, whey, citric acid, molasses, carrageenan, beet juice concentrate color, acacia gum, natural flavor, xanthan gum contains: milk ingredients)"
30054.0,Maraschino Cherry*,1 CHERRY,6.0,0,0g,0g,0g,0mg,1.2mg,0g,1.2g,0g,1.2g,0%,0%,0%,0%,breakfast & lunch & dinner,Deets,,None,"MARASCHINO CHERRIES (cherries, water, corn syrup, sugar, citric acid, natural & artificial  flavors, preserved with sodium benzoate and potassium sorbate, red 40, sulfur dioxide (preservative) may contain pits. )"
30055.0,Peanut Topping**,2 TSP,29.0,23,2.6g,0.3g,0g,0mg,0mg,1.3g,1g,0.3g,0.3g,0%,1%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Peanuts, Wheat, Soybeans, Gluten","peanuts, milk, egg, wheat, ","PEANUTS (dry roasted peanuts. processed in a facility that processes peanuts, tree nuts, milk, egg, wheat and soybeans. )"
30056.0,Pineapple Sauce**,1 OZ,47.0,0,0g,0g,0g,0mg,63.3mg,0g,11.6g,0g,10.6g,0%,0%,0%,16%,breakfast & lunch & dinner,Deets,,None,"PINEAPPLE SAUCE (pineapple, high fructose corn syrup, water, sugar, less than 2% of: propylene glycol, citric acid, xanthan gum, ascorbic acid, sodium benzoate (preservative), natural flavor. )"
30057.0,Rainbow Sprinkles,1/4 OZ,39.0,17,1.9g,0g,0g,0mg,0mg,0g,5.8g,0g,1.9g,0%,0%,0%,0%,breakfast & lunch & dinner,Deets,Soybeans,None,"COLORED SPRINKLES (sugar, corn starch, partially hydrogenated vegetable oil (cottonseed,  soybean), dextrin, soya lecithin, confectioners glaze, fd&c red 40 lake,  natural and artificial flavor, carnauba wax, fd&cyellow 6 lake, fd&c  blue 1 lake, fd&c yellow 5 lake, fd&c red 3, fd&c red 40, fd&c blue 1.)"
30058.0,"Sorbet, Lemon*",1 SCOOP,142.0,0,0g,0g,0g,0mg,17.7mg,0g,36.6g,0g,26g,0%,0%,0%,18%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten",None,"LEMON SORBET (water, sugar, corn syrup, lemon juice concentrate, natural flavor, pectin, guar gum, xanthan gum, carob bean gum.)"
30059.0,"Sorbet, Rainbow*",1 SCOOP,130.0,9,1g,0.5g,0g,5mg,25mg,1g,29g,0g,23g,4%,0%,0%,15%,breakfast & lunch & dinner,Deets,Milk,"milk, cream, ","RAINBOW SHERBET (skim milk, sugar, corn syrup, water, pineapple juice concentrate, cream, orange juice concentrate, strawberry juice concentrate, citric acid, natural flavor, modified cellulose, guar gum, mono and diglycerides, cellulose gum, carob bean gum, ascorbic acid (vitamin c), red 40, blue 1, annatto color, dextrose, yellow 5, yellow 6)"
30061.0,"Stir-In, Oreo Cookie**",1 OZ,137.0,53,5.9g,1.5g,0g,0mg,112.4mg,1g,20.5g,1g,11.7g,0%,6%,0%,0%,breakfast & lunch & dinner,Deets,"Wheat, Soybeans, Gluten","wheat, soy, ","CHOCOLATE COOKIE CRUMBLES (unbleached enriched flour (wheat flour, niacin, reduced iron,  thiamine mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, palm and /or canola oil, cocoa (processed with alkali), high fructose corn syrup, leavening (baking soda and/or calcium phosphate), cornstarch, salt, soy lecithin, vanillin - an artificial flavor, chocolate.  contains: wheat, soy )"
30062.0,"Stir-In, Reese's Pieces*",1 OZ,141.0,63,7g,4.7g,0g,0mg,55mg,3.5g,17g,0.9g,15.1g,2%,1%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Peanuts, Soybeans","peanuts, soy, milk, gluten, ",REESE'S PIECES (sugar; partially defatted peanuts; hydrogenated vegetable oils (palm kernel and soybean oil); corn syrup; dextrose; contains 2% or less of: palm kernel oil; artificial color (yellow 5 lake; yellow 6 lake; red 40 lake; blue 1 lake); salt; resinous glaze; lecithin (soy); modified cornstarch; vanillin (artificial flavor); carnauba wax; milk  allergy information; gluten free confection)
30063.0,Strawberry Sauce,1 OZ,49.0,0,0g,0g,0g,0mg,4.1mg,0g,10.5g,0g,8.9g,0%,0%,0%,14%,breakfast & lunch & dinner,Deets,,None,"STRAWBERRY SAUCE (strawberries, corn syrup, sugar, high fructose corn syrup, water, less than 2% of: modified corn starch, propylene glycol, xanthan gum, citric acid, sodium benzoate (preservative), red 40, artificial flavor )"
30064.0,Whipped Topping*,1 SERVING,2.0,1,0.1g,0.1g,0g,0.6mg,0mg,0g,0.1g,0g,0.1g,0%,0%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Gluten","cream, milk, ","WHIPPED CREAM (cream, milk, sugar, dextrose, contains less than 1% of: sorbitan monostearate, artificial flavor, carrageenan, mixed tocopherols (vitamin e) to protect flavor.  propellant: nitrous oxide. contains: milk )"
30065.0,Coca Cola Float*,16 OZ,201.0,37,4.1g,2.4g,0g,12.5mg,31.6mg,1.5g,40.5g,0g,38g,4%,2%,3%,1%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cream, milk, soy, wheat, ","POST MIX COCA-COLA (high fructose corn syrup and/or sucrose, water, caramel color,  phosphoric acid, natural flavors, caffeine.), FAVORITE ICE CREAM FLAVORS (MINT CHIP ICE CREAM: milk, cream, skim milk, sugar, chocolate chips  (sugar, coconut oil, cocoa processed with alkali, partially hydrogenated  coconut oil, cocoa, salt, soy lecithin, natural flavor), corn syrup,  natural flavor, cellulose gum, mono & diglycerides, yellow 5,  cookies & cream ice cream: milk, cream, skim milk, sugar, chocolate  cookies [sugar, enriched wheat flour (wheat flour, niacin, reduced iron,  thiamine mononitrate, riboflavin, folate), partially hydrogenated  soybean and cottonseed oils, cocoa processed with alkali, high fructose  corn syrup, corn flour, corn starch, chocolate, baking soda, salt,  natural and artificial flavor, soy lecithin], corn syrup, natural  flavor, cellulose gum, mono and diglycerides, guar gum, carrageenan,  annatto color, dextrose. CHOCOLATE ICE CREAM: milk, cream, skim milk, sugar, cocoa processed with alkali, cellulose gum, mono and diglycerides, guar gum, carrageenan,  dextrose. VANILLA ICE CREAM:milk, cream, sugar, skim milk, corn syrup, natural  flavor, cellulose gum, mono and diglycerides, ground vanilla beans, guar  gum, carrageenan,dextrose. STRAWBERRY ICE CREAM: milk, cream, skim milk, sugar, strawberries,  strawberry puree, guar gum, carob bean gum, citric acid, carrageenan,  cellulose gum, natural flavor, mono and diglycerides, dextrose, blue #1,  red #40.)"
